Karlštejn;49.94088;14.17766
Komárov;49.7998;13.85258
Sudice;50.03495;18.06736
Mezouň;50.00362;14.21246
Kbel;49.99042;15.15206
Luženičky;49.46566;12.896
Bocanovice;49.56545;18.72876
Adamov;49.8532;15.40046
Strahovice;50.0006;18.08856
Sudějov;49.84889;15.10313
Hraběšín;49.85496;15.33675
Šebestěnice;49.83011;15.37496
Zlatá;50.04051;14.70724
Vodranty;49.89373;15.33407
Bělá;49.97424;18.14295
Loučky;50.61871;15.21917
Byšice;50.32107;14.62477
Hrdlív;50.20004;14.07459
Nové Sedlice;49.90456;18.00252
Olbramice;49.61462;16.99514
Mrzky;50.04435;14.80649
Dědice;49.02558;15.72272
Chuchelná;49.98668;18.12298
Podůlší;50.47502;15.34374
Chlebičov;49.96337;17.97996
Přílepy;49.31871;17.62253
Krejnice;49.23663;13.71821
Žebrák;49.87108;13.89253
Ostašov;49.15311;15.92314
Býškovice;49.46958;17.72025
Družec;50.10134;14.04153
Dřetovice;50.18449;14.20739
Štěpkov;49.0814;15.65004
Benetice;49.29845;15.86441
Hradce;48.9342;14.36146
Praskolesy;49.86804;13.93682
Nosálov;50.47405;14.66567
Rudná;50.03583;14.22247
Stránka;50.42321;14.67107
Skuhrov;49.87631;14.16177
Skalka u Doks;50.56693;14.60739
Srbsko;49.94541;14.14557
Lhotka;49.50052;17.40733
Řendějov;49.77179;15.08742
Suchomasty;49.89788;14.05737
Slověnice;49.76138;14.88615
Dolní Zimoř;50.43319;14.50557
Litichovice;49.78072;14.85348
Stašov;49.88373;13.96388
Tupadly;49.8734;15.39502
Šebířov;49.58559;14.79902
Svinaře;49.89356;14.19031
Tachlovice;50.00395;14.24049
Hlušovice;49.63811;17.27948
Radošovice;49.74538;14.86957
Žákava;49.62811;13.54036
Mrač;49.82732;14.69302
Hněvnice;49.73378;13.10119
Bílov;50.0231;13.42252
Potvorov;50.01309;13.39345
Nespeky;49.85719;14.61344
Vysoká Libyně;50.02858;13.47399
Neustupov;49.60983;14.70752
Tmaň;49.91008;14.02984
Slavonice;49.0136;15.3247
Jeviněves;50.34593;14.33907
Újezdec;50.2822;14.42276
Dolní Lochov;50.45536;15.28358
Liptál;49.29996;17.91901
Tučín;49.45787;17.51714
Buk;49.50627;17.4684
Vidim;50.46779;14.51454
Lštění;49.86865;14.73006
Černuc;50.30558;14.20849
Červený Újezd;50.07503;14.17243
Drahňovice;49.81957;14.90094
Buštěhrad;50.15556;14.18658
Tuřany;50.23623;14.03139
Hradiště;49.96041;13.71678
Lány;49.94661;15.73191
Březová nad Svitavou;49.65445;16.51647
Štěpánov;49.68437;17.21862
Široký Důl;49.7441;16.21967
Hlupín;49.33238;13.80731
Oslnovice;48.92509;15.70009
Bítovany;49.89942;15.86502
Sojovice;50.22147;14.76417
Chrášťany;49.79016;14.56913
Hřebeč;50.13474;14.16073
Oldřichov;49.56074;14.75264
Věžnice;49.40566;15.76193
Všejany;50.25808;14.94977
Horní Kruty;49.91324;14.96206
Záhoří;49.21118;14.80383
Újezdec;49.20023;14.77873
Oráčov;50.11021;13.54594
Višňová;49.21868;14.83928
Hospozín;50.31973;14.17945
Hostouň;50.11241;14.18733
Hradečno;50.18366;13.9821
Cerhovice;49.84929;13.82521
Drozdov;49.87605;13.84404
Tichov;49.19049;17.98031
Zálezlice;50.30783;14.43151
Chleby;49.82726;14.55704
Beřovice;50.26874;14.11638
Borovnice;49.64921;15.01724
Javorek;49.65001;16.17566
Třebětice;49.31697;17.52598
Brandýsek;50.18997;14.15663
Petrovice II;49.8211;15.07266
Srubec;48.95155;14.54237
Růžďka;49.39376;18.00703
Láz;49.0051;15.79241
Mořinka;49.94099;14.23904
Jeseník;50.21388;17.23297
Tučapy;49.04971;17.33236
Ostrolovský Újezd;48.88495;14.5959
Ruprechtov;49.32073;16.83852
Milešovice;49.08898;16.85002
Milonice;49.16992;17.06008
Moravské Málkovice;49.25938;17.09338
Jankovice;49.16164;17.38477
Nové Dvory;49.97663;15.32567
Okřesaneč;49.85092;15.47251
Onomyšl;49.90229;15.12442
Jílovice;50.25284;16.01105
Pertoltice;49.75287;15.18181
Petrovice I;49.80944;15.30248
Potěhy;49.87234;15.4231
Rašovice;49.89552;15.09533
Byzhradec;50.21526;16.18639
Jivno;49.00025;14.57228
Pavlovice;49.71361;14.93856
Kralupy nad Vltavou;50.2382;14.2982
Křenek;50.23707;14.6285
Beňov;49.4175;17.50704
Vřesina;49.82117;18.11854
Olomouc;49.59622;17.27448
Bělkovice-Lašťany;49.67859;17.32151
Bílá Lhota;49.71592;16.98573
Majetín;49.50169;17.33004
Kostelec;49.68372;13.02605
Libavá;49.67327;17.54644
Mladeč;49.71304;17.02643
Náklo;49.65792;17.12958
Vestec;49.98637;14.5027
Velká Lečice;49.81515;14.3147
Orlické Podhůří;50.0023;16.33852
Orličky;50.03635;16.68136
Líšná;49.40983;17.55134
Zbizuby;49.82298;15.02163
Chocnějovice;50.58575;14.97014
Smilovice;50.3058;14.96514
Stráž nad Ohří;50.36482;13.05552
Příčovy;49.6741;14.39093
Polní Voděrady;49.99409;15.09881
Sázava;49.8618;14.89831
Rozsíčka;49.54875;16.46241
Dobšice;48.85529;16.09932
Chrustenice;50.00859;14.15386
Stochov;50.16006;13.95632
Chářovice;49.81849;14.5738
Bušín;49.98302;16.83857
Bukovany;49.82559;14.62492
Řimovice;49.69856;14.94547
Záboří;48.98706;14.24671
Předklášteří;49.34994;16.40075
Bělčice;49.49725;13.87106
Dolany;50.11207;14.15228
Chlustina;49.88566;13.92602
České Budějovice;48.98111;14.48113
Točník;49.8892;13.88558
Pertoltice pod Ralskem;50.67731;14.71165
Kardašova Řečice;49.1647;14.84088
Záhornice;50.24721;15.27634
Zvíkov;48.97986;14.60949
Bukovno;50.44434;14.83384
Hvozdec;48.99108;14.6302
Čachovice;50.29045;14.92823
Oprostovice;49.47246;17.62161
Nová Ves;48.92287;14.54049
Blažejovice;49.62185;15.1955
Chržín;50.30792;14.25637
Proseč pod Ještědem;50.69985;15.00985
Polkovice;49.39205;17.2481
Důl;49.45469;15.02559
Dobrovice;50.36673;14.96643
Mikulůvka;49.41259;17.90745
Hosín;49.0702;14.49662
Hrdějovice;49.02482;14.46809
Lužec nad Vltavou;50.33089;14.40498
Malý Újezd;50.32333;14.54901
Rokycany;49.7341;13.58031
Němčice;50.34812;14.92526
Krajníčko;49.14588;14.02176
Nepřevázka;50.37701;14.90945
Čelistná;49.36049;15.20891
Tři Dvory;50.03315;15.25349
Habrovany;49.22788;16.88477
Bílovice;49.0991;17.55478
Bojkovice;49.03282;17.81989
Boršice u Blatnice;48.93097;17.57185
Boršice;49.05977;17.35208
Břestek;49.11488;17.33301
Březolupy;49.1291;17.59026
Radslavice;49.3212;17.00123
Rašovice;49.12377;16.95136
Ctiboř;49.73466;14.90299
Svatý Jan nad Malší;48.81632;14.5029
Valašské Příkazy;49.15973;18.06856
Štěpánovice;48.99645;14.67255
Bezno;50.36583;14.80406
Bítouchov;50.477;14.88891
Kladky;49.64558;16.82981
